id,host_id,host_since,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,area,region,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,scores_rating,scores_accuracy,scores_cleanliness,scores_checkin,scores_communication,scores_location,scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,total_price
30969285,223622603,1562,100.0,0,3,3,Rochor,Central Region,1.30077,103.85132,Condominium,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Hot tub,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home",234.0,0.0,75.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,1,7,11,20,167,19,19,1490,939,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3,3,0,0,5.18,234.0
30970424,5184040,202,100.0,0,8,8,Tanglin,Central Region,1.29652,103.82925,Apartment,Private room,4,4.0,1.0,3.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Free street parking,Family/kid friendly,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Iron,Self check-in,Keypad,Crib,Hot water,Luggage dropoff allowed",57.0,0.0,0.0,2,7.0,1,7,1,3,7,7,1.1,7.0,1,5,13,40,41,18,18,1459,941,83.0,8.0,8.0,10.0,9.0,9.0,9.0,1,strict_14_with_grace_period,8,0,8,0,3.83,71.0
30971262,211434562,1521,86.0,0,67,67,Newton,Central Region,1.30548,103.84682,Apartment,Private room,5,2.0,1.0,4.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Breakfast,Elevator,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Hot water",101.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,11,31,56,325,18,18,1449,953,94.0,9.0,9.0,10.0,9.0,9.0,10.0,0,strict_14_with_grace_period,58,43,15,0,3.58,101.0
31001544,231534188,1584,71.0,0,17,17,Marine Parade,Central Region,1.30634,103.89965,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Elevator,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Microwave,Refrigerator,Dishes and silverware,Oven,Luggage dropoff allowed,Long term stays allowed,No stairs or steps to enter,No stairs or steps to enter,No stairs or steps to enter,No stairs or steps to enter",119.0,500.0,45.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,13,34,54,315,3,3,1478,889,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,17,17,0,0,0.74,144.0
31003554,159031223,1368,100.0,1,22,22,Kallang,Central Region,1.29873,103.88474,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",121.0,257.0,39.0,1,0.0,7,1125,7,7,1125,1125,7.0,1125.0,1,9,35,65,156,3,3,1457,862,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,flexible,15,15,0,0,0.63,121.0
31009098,32184450,683,88.0,0,66,66,Novena,Central Region,1.32459,103.85444,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Gym,Elevator,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",200.0,300.0,35.0,1,25.0,4,1125,4,4,1125,1125,4.0,1125.0,1,30,60,90,365,0,0,-1,-1,,,,,,,,0,strict_14_with_grace_period,66,66,0,0,,325.0
31029255,8492007,286,98.0,0,188,188,River Valley,Central Region,1.29488,103.84172,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Pets allowed,Gym,Elevator,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Host greets you",132.0,250.0,35.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,0,11,37,304,3,3,1451,928,87.0,10.0,10.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,188,187,1,0,0.6,157.0
31042905,211434562,1521,86.0,0,67,67,Rochor,Central Region,1.30735,103.8469,Apartment,Entire home/apt,12,1.5,3.0,6.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Elevator,Suitable for events,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Private entrance,Hot water,Bed linens",381.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,24,54,84,359,1,1,1486,844,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,58,43,15,0,0.26,381.0
31043694,231534188,1584,71.0,0,17,17,Marine Parade,Central Region,1.30797,103.89881,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Elevator,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",119.0,500.0,45.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,5,15,23,264,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,17,17,0,0,,144.0
31043765,119613097,1202,79.0,0,24,24,Newton,Central Region,1.30572,103.84692,Apartment,Entire home/apt,12,1.5,3.0,6.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Elevator,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Bed linens",381.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,23,40,70,345,2,2,1491,954,80.0,8.0,9.0,10.0,10.0,9.0,8.0,0,flexible,23,23,0,0,0.55,381.0
31044175,211434562,1521,86.0,0,67,67,Newton,Central Region,1.30604,103.84695,Apartment,Entire home/apt,8,1.5,2.0,5.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Elevator,Suitable for events,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens",280.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,365,4,4,1483,892,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,58,43,15,0,1.03,280.0
31044541,231534188,1584,71.0,0,17,17,Marine Parade,Central Region,1.30613,103.89859,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Elevator,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",119.0,500.0,45.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,6,18,38,304,1,1,1510,868,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,strict_14_with_grace_period,17,17,0,0,0.33,144.0
31044803,231534188,1584,71.0,0,17,17,Marine Parade,Central Region,1.30762,103.90026,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Elevator,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",119.0,500.0,45.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,6,17,44,294,1,1,1560,918,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,strict_14_with_grace_period,17,17,0,0,0.75,144.0
31047162,7792973,271,,0,1,1,Bedok,East Region,1.30906,103.93015,Condominium,Private room,4,1.0,1.0,3.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Free parking on premises,Elevator,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Beachfront",135.0,200.0,50.0,3,20.0,3,60,3,3,60,60,3.0,60.0,1,29,59,89,90,0,0,-1,-1,,,,,,,,1,flexible,1,0,1,0,,155.0
31060440,8492007,286,98.0,0,188,188,Kallang,Central Region,1.3177,103.85047,Condominium,Entire home/apt,6,3.0,3.0,4.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Smoking allowed,Pets allowed,Gym,Elevator,Hot tub,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Long term stays allowed,Host greets you",400.0,257.0,39.0,5,0.0,10,1125,10,10,1125,1125,10.0,1125.0,1,30,60,90,365,0,0,-1,-1,,,,,,,,0,strict_14_with_grace_period,188,187,1,0,,400.0
31061649,232037636,1586,90.0,0,1,1,Kallang,Central Region,1.31229,103.85242,Apartment,Private room,2,2.0,2.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Washer,Dryer,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Private living room,Hot water",50.0,257.0,39.0,1,0.0,5,1125,5,5,1125,1125,5.0,1125.0,1,14,30,55,56,0,0,-1,-1,,,,,,,,0,flexible,1,0,1,0,,50.0
31066594,211997177,1523,100.0,0,1,1,Downtown Core,Central Region,1.28144,103.85102,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Hot tub,Heating,Suitable for events,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",449.0,0.0,50.0,1,0.0,1,7,1,1,7,7,1.0,7.0,1,29,59,89,90,2,2,1458,876,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,1,1,0,0,0.42,449.0
31074467,189449378,1464,100.0,0,61,61,Bukit Merah,Central Region,1.28189,103.83239,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Microwave,Refrigerator,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",97.0,138.0,21.0,2,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,30,60,335,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,29,29,0,0,,97.0
31076781,20883050,515,96.0,0,32,32,Geylang,Central Region,1.31205,103.88132,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Elevator,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Private entrance",90.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,365,4,4,1458,938,80.0,9.0,9.0,9.0,9.0,9.0,9.0,0,strict_14_with_grace_period,32,0,32,0,0.85,90.0
31077114,225311799,1569,93.0,0,78,78,Bukit Merah,Central Region,1.28332,103.83335,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Room-darkening shades,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed",108.0,138.0,21.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,12,25,54,314,6,6,1526,933,97.0,10.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,25,25,0,0,2.43,108.0
31079639,225666624,1572,97.0,0,84,84,Bukit Merah,Central Region,1.28324,103.83326,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Room-darkening shades,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed",113.0,138.0,28.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,23,298,3,3,1470,938,73.0,9.0,8.0,7.0,9.0,9.0,8.0,1,strict_14_with_grace_period,24,24,0,0,0.69,113.0
31080274,225311799,1569,93.0,0,78,78,Bukit Merah,Central Region,1.28494,103.83376,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Room-darkening shades,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed",103.0,138.0,21.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,11,30,47,302,5,5,1457,941,96.0,10.0,10.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,25,25,0,0,1.05,103.0
31081282,2413412,98,100.0,0,95,95,Kallang,Central Region,1.30895,103.86248,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Free street parking,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed",52.0,0.0,15.0,1,10.0,18,1124,18,18,1124,1124,18.0,1124.0,1,0,2,32,307,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,96,0,96,0,,52.0
31090026,232290889,1587,100.0,1,2,2,Geylang,Central Region,1.31463,103.88517,Condominium,Entire home/apt,5,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Gym,Elevator,Free street parking,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Patio or balcony,Long term stays allowed,Cleaning before checkout,No stairs or steps to enter,Well-lit path to entrance,No stairs or steps to enter,Wide entrance,Extra space around bed,Accessible-height bed,No stairs or steps to enter,Accessible-height toilet,No stairs or steps to enter,Wide entryway,Roll-in shower",160.0,150.0,55.0,3,21.0,1,1125,1,1,1125,1125,1.0,1125.0,1,3,3,10,64,9,9,1500,875,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2,2,0,0,2.7,202.0
31092491,212710478,1525,100.0,1,1,1,Downtown Core,Central Region,1.27442,103.84613,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox",149.0,250.0,69.0,1,0.0,5,1125,5,5,1125,1125,5.0,1125.0,1,26,35,35,35,6,6,1494,951,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0,flexible,1,1,0,0,1.7,149.0
31093857,119613097,1202,79.0,0,24,24,Newton,Central Region,1.30588,103.84784,Apartment,Entire home/apt,12,1.5,3.0,6.0,Real Bed,"Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Elevator,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room",381.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,13,25,53,328,5,5,1457,939,80.0,8.0,8.0,10.0,9.0,10.0,8.0,0,flexible,23,23,0,0,1.05,381.0
31094869,119613097,1202,79.0,0,24,24,Kallang,Central Region,1.31525,103.85284,Apartment,Entire home/apt,13,2.0,4.0,8.0,Real Bed,"Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Elevator,Suitable for events,Washer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room",449.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,27,57,87,362,1,1,1457,815,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,23,23,0,0,0.21,449.0
31094939,145442500,1307,100.0,0,7,7,Bedok,East Region,1.32237,103.91494,House,Private room,4,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Free parking on premises,Smoking allowed,Breakfast,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Garden or backyard,Luggage dropoff allowed,Long term stays allowed",97.0,0.0,40.0,1,40.0,3,1125,3,3,1125,1125,3.0,1125.0,1,0,26,52,53,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,7,1,6,0,,217.0
31095224,145442500,1307,100.0,0,7,7,Bedok,East Region,1.32159,103.91602,House,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Free parking on premises,Smoking allowed,Breakfast,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Private living room,Private entrance,Hot water,Luggage dropoff allowed,Long term stays allowed",73.0,0.0,40.0,1,40.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,26,52,53,5,5,1477,946,80.0,7.0,8.0,10.0,8.0,9.0,7.0,1,strict_14_with_grace_period,7,1,6,0,1.22,113.0
31096983,232352285,1588,98.0,1,18,18,Toa Payoh,Central Region,1.33175,103.8691,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Smoking allowed,Gym,Elevator,Washer,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Hot water,Host greets you",221.0,0.0,70.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,1,9,28,29,30,15,15,1483,953,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,18,18,0,0,3.85,221.0
31103294,211434562,1521,86.0,0,67,67,Kallang,Central Region,1.31575,103.85448,Apartment,Entire home/apt,12,2.0,4.0,8.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Elevator,Suitable for events,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Private entrance,Hot water,Bed linens",451.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,60,90,365,1,1,1518,876,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,58,43,15,0,0.37,451.0
31104513,231534188,1584,71.0,0,17,17,Geylang,Central Region,1.3149,103.88726,Serviced apartment,Entire home/apt,5,3.0,3.0,3.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",199.0,500.0,75.0,5,25.0,3,1125,2,3,2,1125,3.0,1111.9,1,5,10,28,295,1,1,1555,913,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,17,17,0,0,0.67,199.0
31105206,33955595,702,97.0,0,12,12,Tanglin,Central Region,1.30977,103.80407,Condominium,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Gym,Elevator,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Hot water,Long term stays allowed",230.0,150.0,120.0,3,30.0,3,1125,3,3,1125,1125,3.0,1125.0,1,15,43,68,159,7,7,1459,929,89.0,10.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,9,9,0,0,1.49,290.0
31105493,231534188,1584,71.0,0,17,17,Kallang,Central Region,1.31095,103.86206,Serviced apartment,Entire home/apt,6,3.0,3.0,3.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove",199.0,500.0,75.0,5,25.0,2,1125,2,2,2,1125,2.0,1106.6,1,5,11,23,275,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,17,17,0,0,,224.0
31105962,231534188,1584,71.0,0,17,17,Geylang,Central Region,1.3161,103.88817,Serviced apartment,Entire home/apt,6,3.0,3.0,3.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",199.0,500.0,75.0,5,25.0,3,1125,2,3,2,1125,3.0,1090.9,1,6,12,20,276,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,17,17,0,0,,224.0
31106470,231534188,1584,71.0,0,17,17,Novena,Central Region,1.3216,103.85341,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Elevator,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",105.0,500.0,40.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,3,28,46,314,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,17,17,0,0,,130.0
31106729,231534188,1584,71.0,0,17,17,Novena,Central Region,1.32277,103.85181,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Elevator,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",110.0,500.0,50.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,16,42,72,347,0,0,-1,-1,,,,,,,,1,flexible,17,17,0,0,,135.0
31107061,231534188,1584,71.0,0,17,17,Novena,Central Region,1.32352,103.85374,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Elevator,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",105.0,500.0,40.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,10,16,28,295,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,17,17,0,0,,130.0
31107359,231534188,1584,71.0,0,17,17,Novena,Central Region,1.32152,103.85162,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Elevator,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Microwave,Refrigerator,Dishes and silverware,Cooking basics",110.0,500.0,50.0,2,25.0,3,1125,3,3,1125,1125,3.0,1125.0,1,2,9,26,287,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,17,17,0,0,,135.0
